07.11.2010 02:00:00.000,1.40734,1.40825,1.38579,1.38629,84895.2969
08.11.2010 02:00:00.000,1.38616,1.39717,1.37457,1.37683,83251.1016
09.11.2010 02:00:00.000,1.37680,1.38251,1.36691,1.37735,83617.6016
10.11.2010 02:00:00.000,1.37745,1.38205,1.36027,1.36191,84152.0000
11.11.2010 02:00:00.000,1.36198,1.37759,1.35714,1.36895,78145.0000
12.11.2010 02:00:00.000,1.36895,1.36895,1.36895,1.36895,0.0000
13.11.2010 02:00:00.000,1.36940,1.37094,1.36785,1.36877,8523.4004
14.11.2010 02:00:00.000,1.36882,1.37498,1.35631,1.35729,83292.3984
15.11.2010 02:00:00.000,1.35729,1.36547,1.34467,1.34940,91977.3984
16.11.2010 02:00:00.000,1.34925,1.35653,1.34601,1.35524,79534.8984
17.11.2010 02:00:00.000,1.35524,1.36670,1.35423,1.36567,81815.6016
18.11.2010 02:00:00.000,1.36557,1.37311,1.36082,1.36714,71378.1016
19.11.2010 02:00:00.000,1.36714,1.36714,1.36714,1.36714,0.0000
20.11.2010 02:00:00.000,1.37145,1.37435,1.36900,1.37412,13114.7998
21.11.2010 02:00:00.000,1.37414,1.37859,1.35764,1.35995,65481.1992
22.11.2010 02:00:00.000,1.35987,1.36140,1.33601,1.33855,93074.6016
23.11.2010 02:00:00.000,1.33855,1.34209,1.32839,1.33576,89064.8984
24.11.2010 02:00:00.000,1.33577,1.33870,1.32864,1.33394,79962.7031
25.11.2010 02:00:00.000,1.33394,1.33497,1.32001,1.32376,72201.7031
26.11.2010 02:00:00.000,1.32376,1.32376,1.32376,1.32376,0.0000
27.11.2010 02:00:00.000,1.32382,1.33352,1.32305,1.32369,14015.5000
28.11.2010 02:00:00.000,1.32369,1.32999,1.30638,1.30998,147338.2031
29.11.2010 02:00:00.000,1.31004,1.31497,1.29685,1.29953,235942.2031
30.11.2010 02:00:00.000,1.29956,1.31780,1.29707,1.31244,208870.7969
01.12.2010 02:00:00.000,1.31244,1.32468,1.30599,1.32114,204324.7969
02.12.2010 02:00:00.000,1.32112,1.34376,1.31927,1.33953,173818.5938
03.12.2010 02:00:00.000,1.33953,1.33953,1.33953,1.33953,0.0000
04.12.2010 02:00:00.000,1.33993,1.34342,1.33748,1.34128,31701.1992
05.12.2010 02:00:00.000,1.34128,1.34200,1.32459,1.32878,171425.2031
06.12.2010 02:00:00.000,1.32874,1.34000,1.32359,1.32478,180898.2031
07.12.2010 02:00:00.000,1.32479,1.32796,1.31798,1.32477,187475.7031
08.12.2010 02:00:00.000,1.32477,1.33223,1.31643,1.32403,175621.0938
09.12.2010 02:00:00.000,1.32403,1.32819,1.31785,1.32224,140996.2969
10.12.2010 02:00:00.000,1.32224,1.32224,1.32224,1.32224,0.0000
11.12.2010 02:00:00.000,1.32266,1.32311,1.31896,1.31963,22879.5996
12.12.2010 02:00:00.000,1.31964,1.34329,1.31821,1.33938,168598.0938
13.12.2010 02:00:00.000,1.33934,1.34979,1.33545,1.33563,197295.0000
14.12.2010 02:00:00.000,1.33565,1.33771,1.32078,1.32237,204288.7031
15.12.2010 02:00:00.000,1.32245,1.32655,1.31809,1.32386,171334.7031
16.12.2010 02:00:00.000,1.32386,1.33581,1.31329,1.31850,168219.7969
17.12.2010 02:00:00.000,1.31850,1.31850,1.31850,1.31850,0.0000
18.12.2010 02:00:00.000,1.31844,1.31850,1.31525,1.31629,17610.7852
19.12.2010 02:00:00.000,1.31627,1.31825,1.30943,1.31163,185161.1719
20.12.2010 02:00:00.000,1.31166,1.32014,1.30732,1.30901,185512.2188
21.12.2010 02:00:00.000,1.30901,1.31806,1.30780,1.31139,161908.7500
22.12.2010 02:00:00.000,1.31139,1.31512,1.30550,1.31227,133910.7344
23.12.2010 02:00:00.000,1.31226,1.31475,1.30976,1.31184,66753.0078
24.12.2010 02:00:00.000,1.31184,1.31184,1.31184,1.31184,0.0000
25.12.2010 02:00:00.000,1.31134,1.31192,1.30716,1.30787,28502.8613
26.12.2010 02:00:00.000,1.30786,1.31884,1.30783,1.31876,92596.5078
27.12.2010 02:00:00.000,1.31879,1.32740,1.30827,1.30847,136042.5781
28.12.2010 02:00:00.000,1.30847,1.32378,1.30837,1.32227,134671.5156
29.12.2010 02:00:00.000,1.32235,1.33137,1.32188,1.33004,127533.3281
30.12.2010 02:00:00.000,1.33004,1.34238,1.32883,1.33824,112644.2109
31.12.2010 02:00:00.000,1.33824,1.33824,1.33824,1.33824,0.0000
01.01.2011 02:00:00.000,1.33674,1.33696,1.33235,1.33557,19990.5703
02.01.2011 02:00:00.000,1.33560,1.33947,1.32500,1.33551,157568.2031
03.01.2011 02:00:00.000,1.33566,1.34298,1.32923,1.33179,204002.5625
04.01.2011 02:00:00.000,1.33181,1.33248,1.31262,1.31556,192261.7031
05.01.2011 02:00:00.000,1.31556,1.31698,1.29723,1.29787,175000.0625
06.01.2011 02:00:00.000,1.29787,1.30209,1.29025,1.29034,174208.1406
07.01.2011 02:00:00.000,1.29034,1.29034,1.29034,1.29034,0.0000
08.01.2011 02:00:00.000,1.29054,1.29175,1.28638,1.28940,28423.0801
09.01.2011 02:00:00.000,1.28947,1.29658,1.28739,1.29637,152359.2969
10.01.2011 02:00:00.000,1.29637,1.29905,1.29070,1.29807,184797.0000
11.01.2011 02:00:00.000,1.29820,1.31428,1.29621,1.31261,187904.0625
12.01.2011 02:00:00.000,1.31256,1.33829,1.30886,1.33506,184661.7813
13.01.2011 02:00:00.000,1.33506,1.34521,1.33142,1.33865,177527.0938
14.01.2011 02:00:00.000,1.33865,1.33865,1.33865,1.33865,0.0000
15.01.2011 02:00:00.000,1.33854,1.34031,1.33551,1.33784,25342.0605
16.01.2011 02:00:00.000,1.33784,1.33791,1.32441,1.32809,157329.4063
17.01.2011 02:00:00.000,1.32809,1.34622,1.32527,1.33776,210909.5625
18.01.2011 02:00:00.000,1.33776,1.35379,1.33761,1.34515,215687.4063
19.01.2011 02:00:00.000,1.34515,1.35218,1.33958,1.34650,227708.0469
20.01.2011 02:00:00.000,1.34649,1.36247,1.34485,1.36191,198023.9844
21.01.2011 02:00:00.000,1.36191,1.36191,1.36191,1.36191,0.0000
22.01.2011 02:00:00.000,1.36118,1.36437,1.35893,1.36187,26262.7891
23.01.2011 02:00:00.000,1.36188,1.36852,1.35407,1.36423,181589.3438
24.01.2011 02:00:00.000,1.36425,1.37038,1.35742,1.36846,214800.8750
25.01.2011 02:00:00.000,1.36845,1.37212,1.36449,1.37097,182469.0625
26.01.2011 02:00:00.000,1.37100,1.37572,1.36385,1.37216,177064.7969
27.01.2011 02:00:00.000,1.37217,1.37458,1.35831,1.36046,166366.0469
28.01.2011 02:00:00.000,1.36046,1.36046,1.36046,1.36046,0.0000
29.01.2011 02:00:00.000,1.36067,1.36118,1.35710,1.35715,26385.6309
30.01.2011 02:00:00.000,1.35715,1.37391,1.35699,1.37135,194798.4688
31.01.2011 02:00:00.000,1.37130,1.38422,1.37004,1.38282,203777.1250
01.02.2011 02:00:00.000,1.38270,1.38612,1.37689,1.38157,196251.8125
02.02.2011 02:00:00.000,1.38157,1.38246,1.36090,1.36232,201869.2656
03.02.2011 02:00:00.000,1.36235,1.36492,1.35431,1.35764,177234.0156
04.02.2011 02:00:00.000,1.35764,1.35764,1.35764,1.35764,0.0000
05.02.2011 02:00:00.000,1.35842,1.35887,1.35441,1.35727,25847.5293
06.02.2011 02:00:00.000,1.35727,1.36262,1.35079,1.35922,201135.4375
07.02.2011 02:00:00.000,1.35919,1.36881,1.35720,1.36249,217630.4375
08.02.2011 02:00:00.000,1.36241,1.37428,1.36106,1.37189,175338.7656
09.02.2011 02:00:00.000,1.37189,1.37271,1.35771,1.36028,179078.4375
10.02.2011 02:00:00.000,1.36029,1.36202,1.34972,1.35385,150474.6250
11.02.2011 02:00:00.000,1.35385,1.35385,1.35385,1.35385,0.0000
12.02.2011 02:00:00.000,1.35191,1.35513,1.35010,1.35116,30630.6504
13.02.2011 02:00:00.000,1.35126,1.35582,1.34280,1.34788,169113.7031
14.02.2011 02:00:00.000,1.34792,1.35504,1.34609,1.34974,191686.9844
15.02.2011 02:00:00.000,1.34971,1.35879,1.34619,1.35734,208384.3438
16.02.2011 02:00:00.000,1.35732,1.36268,1.35368,1.36223,200093.2031
17.02.2011 02:00:00.000,1.36223,1.37144,1.35459,1.36904,197845.4219
18.02.2011 02:00:00.000,1.36904,1.36904,1.36904,1.36904,0.0000
19.02.2011 02:00:00.000,1.37033,1.37147,1.36864,1.37117,19421.9199
20.02.2011 02:00:00.000,1.37122,1.37122,1.36471,1.36809,121205.1172
21.02.2011 02:00:00.000,1.36809,1.37030,1.35269,1.36717,238098.4531
22.02.2011 02:00:00.000,1.36726,1.37863,1.36717,1.37599,205499.3594
23.02.2011 02:00:00.000,1.37599,1.38230,1.37040,1.38192,222951.5625
24.02.2011 02:00:00.000,1.38195,1.38377,1.37237,1.37573,178685.2500
25.02.2011 02:00:00.000,1.37573,1.37573,1.37573,1.37573,0.0000
26.02.2011 02:00:00.000,1.37461,1.38063,1.37299,1.37331,37261.3398
27.02.2011 02:00:00.000,1.37332,1.38544,1.37111,1.38202,184012.3438
28.02.2011 02:00:00.000,1.38203,1.38538,1.37632,1.37677,191206.2813
01.03.2011 02:00:00.000,1.37675,1.38897,1.37430,1.38649,185575.7188
02.03.2011 02:00:00.000,1.38648,1.39710,1.38327,1.39556,179346.7969
03.03.2011 02:00:00.000,1.39559,1.40064,1.39412,1.39835,148440.4531
04.03.2011 02:00:00.000,1.39835,1.39835,1.39835,1.39835,0.0000
05.03.2011 02:00:00.000,1.39852,1.39980,1.39768,1.39899,22052.7402
06.03.2011 02:00:00.000,1.39901,1.40356,1.39554,1.39620,191110.0156
07.03.2011 02:00:00.000,1.39618,1.39880,1.38632,1.38942,177682.6250
08.03.2011 02:00:00.000,1.38940,1.39411,1.38554,1.39032,185337.7344
09.03.2011 02:00:00.000,1.39032,1.39239,1.37753,1.38003,202465.2969
10.03.2011 02:00:00.000,1.38002,1.39140,1.37520,1.39006,174092.2656
11.03.2011 02:00:00.000,1.39006,1.39006,1.39006,1.39006,0.0000
12.03.2011 02:00:00.000,1.38982,1.39789,1.38872,1.39354,29533.4492
13.03.2011 02:00:00.000,1.39344,1.40028,1.39044,1.39901,178932.8906
14.03.2011 02:00:00.000,1.39900,1.40127,1.38553,1.39855,246029.6250
15.03.2011 02:00:00.000,1.39855,1.40007,1.38665,1.38831,232570.0469
16.03.2011 02:00:00.000,1.38836,1.40519,1.38763,1.40302,227565.6094
17.03.2011 02:00:00.000,1.40302,1.41834,1.39799,1.41806,197753.6875
18.03.2011 02:00:00.000,1.41806,1.41806,1.41806,1.41806,0.0000
19.03.2011 02:00:00.000,1.41718,1.41959,1.41661,1.41678,41526.0117
20.03.2011 02:00:00.000,1.41679,1.42388,1.41396,1.42157,150558.6563
21.03.2011 02:00:00.000,1.42165,1.42480,1.41626,1.41677,163186.5156
22.03.2011 02:00:00.000,1.41679,1.42142,1.40769,1.41038,183873.1250
23.03.2011 02:00:00.000,1.41038,1.42158,1.40533,1.41691,177662.4844
24.03.2011 02:00:00.000,1.41691,1.41932,1.40554,1.40844,169548.7188
25.03.2011 02:00:00.000,1.40844,1.40844,1.40844,1.40844,0.0000
26.03.2011 02:00:00.000,1.40826,1.40828,1.40179,1.40346,21386.2793
27.03.2011 02:00:00.000,1.40346,1.41150,1.40262,1.40726,143066.9844
28.03.2011 03:00:00.000,1.40726,1.41484,1.40472,1.41202,169096.6563
29.03.2011 03:00:00.000,1.41201,1.41468,1.40518,1.41269,182228.0156
30.03.2011 03:00:00.000,1.41269,1.42328,1.41161,1.41559,181575.3750
31.03.2011 03:00:00.000,1.41561,1.42451,1.40618,1.42312,170369.0625
01.04.2011 03:00:00.000,1.42312,1.42312,1.42312,1.42312,0.0000
02.04.2011 03:00:00.000,1.42335,1.42423,1.42169,1.42341,16652.6406
03.04.2011 03:00:00.000,1.42340,1.42678,1.41919,1.42050,151982.0625
04.04.2011 03:00:00.000,1.42050,1.42453,1.41514,1.42314,156557.6563
05.04.2011 03:00:00.000,1.42312,1.43489,1.42277,1.43239,172103.9844
06.04.2011 03:00:00.000,1.43243,1.43248,1.42441,1.42974,184310.4375
07.04.2011 03:00:00.000,1.42974,1.44872,1.42910,1.44782,169747.9531
08.04.2011 03:00:00.000,1.44782,1.44782,1.44782,1.44782,0.0000
09.04.2011 03:00:00.000,1.44826,1.44831,1.44449,1.44799,18840.0098
10.04.2011 03:00:00.000,1.44799,1.44799,1.44207,1.44230,154558.9844
11.04.2011 03:00:00.000,1.44230,1.45185,1.43770,1.44820,214744.1094
12.04.2011 03:00:00.000,1.44820,1.45195,1.44132,1.44512,177243.2031
13.04.2011 03:00:00.000,1.44510,1.45140,1.43649,1.45006,201477.9844
14.04.2011 03:00:00.000,1.45020,1.45021,1.43906,1.44285,171615.9063
15.04.2011 03:00:00.000,1.44285,1.44285,1.44285,1.44285,0.0000
16.04.2011 03:00:00.000,1.44305,1.44368,1.43900,1.43959,34205.7891
17.04.2011 03:00:00.000,1.43966,1.44036,1.41606,1.42368,196064.0938
18.04.2011 03:00:00.000,1.42369,1.43727,1.42050,1.43643,188290.4844
19.04.2011 03:00:00.000,1.43641,1.45441,1.43546,1.45180,212623.9844
20.04.2011 03:00:00.000,1.45172,1.46482,1.45148,1.45585,181711.6406
21.04.2011 03:00:00.000,1.45578,1.45878,1.45334,1.45583,59204.9609
22.04.2011 03:00:00.000,1.45583,1.45583,1.45583,1.45583,0.0000
23.04.2011 03:00:00.000,1.45566,1.45881,1.45474,1.45870,23614.0391
24.04.2011 03:00:00.000,1.45887,1.46268,1.45250,1.45510,119049.0313
25.04.2011 03:00:00.000,1.45509,1.47101,1.44930,1.47041,194473.5469
26.04.2011 03:00:00.000,1.47045,1.47951,1.46324,1.47873,194394.3438
27.04.2011 03:00:00.000,1.47873,1.48788,1.47725,1.48402,195451.3125
28.04.2011 03:00:00.000,1.48403,1.48776,1.48005,1.48084,124285.3828
29.04.2011 03:00:00.000,1.48084,1.48084,1.48084,1.48084,0.0000
30.04.2011 03:00:00.000,1.48039,1.48391,1.47799,1.48152,24243.7500
01.05.2011 03:00:00.000,1.48152,1.49015,1.47628,1.47937,161797.0000
02.05.2011 03:00:00.000,1.47937,1.48888,1.47540,1.48365,201346.5156
03.05.2011 03:00:00.000,1.48365,1.49398,1.47748,1.48268,225753.9531
04.05.2011 03:00:00.000,1.48281,1.48978,1.45099,1.45577,249390.7656
05.05.2011 03:00:00.000,1.45568,1.45873,1.43096,1.43205,268816.6563
06.05.2011 03:00:00.000,1.43205,1.43205,1.43205,1.43205,0.0000
07.05.2011 03:00:00.000,1.43067,1.43957,1.43064,1.43881,25228.3203
08.05.2011 03:00:00.000,1.43882,1.44408,1.42557,1.43679,255888.6563
09.05.2011 03:00:00.000,1.43678,1.44186,1.42703,1.43996,276690.6250
10.05.2011 03:00:00.000,1.43996,1.44227,1.41723,1.42066,267770.3750
11.05.2011 03:00:00.000,1.42065,1.42755,1.41230,1.42292,297769.0625
12.05.2011 03:00:00.000,1.42295,1.43383,1.40666,1.41093,289228.4063
13.05.2011 03:00:00.000,1.41093,1.41093,1.41093,1.41093,0.0000
14.05.2011 03:00:00.000,1.40975,1.41154,1.40628,1.40660,33006.1484
15.05.2011 03:00:00.000,1.40649,1.42442,1.40480,1.41450,272551.0625
16.05.2011 03:00:00.000,1.41448,1.42758,1.41230,1.42663,279149.0000
17.05.2011 03:00:00.000,1.42663,1.42862,1.41947,1.42577,222963.0625
18.05.2011 03:00:00.000,1.42577,1.43365,1.42062,1.43254,250707.7656
19.05.2011 03:00:00.000,1.43254,1.43452,1.41330,1.41565,231654.9063
20.05.2011 03:00:00.000,1.41565,1.41565,1.41565,1.41565,0.0000
21.05.2011 03:00:00.000,1.41909,1.41912,1.40953,1.41164,34018.1602
22.05.2011 03:00:00.000,1.41164,1.41346,1.39694,1.40134,246927.9531
23.05.2011 03:00:00.000,1.40134,1.41324,1.40132,1.40919,233375.2813
24.05.2011 03:00:00.000,1.40918,1.41181,1.40129,1.40686,253529.6563
25.05.2011 03:00:00.000,1.40685,1.42061,1.40679,1.41436,255201.0156
26.05.2011 03:00:00.000,1.41438,1.43219,1.41292,1.43093,251441.9531
27.05.2011 03:00:00.000,1.43093,1.43093,1.43093,1.43093,0.0000
28.05.2011 03:00:00.000,1.43203,1.43302,1.42793,1.42894,29509.5391
29.05.2011 03:00:00.000,1.42895,1.43505,1.42567,1.43328,119465.2031
30.05.2011 03:00:00.000,1.43328,1.44366,1.43255,1.44240,228855.6875
31.05.2011 03:00:00.000,1.44240,1.44584,1.43077,1.43448,233987.8750
01.06.2011 03:00:00.000,1.43448,1.45119,1.43255,1.44864,216234.0625
02.06.2011 03:00:00.000,1.44864,1.46423,1.44548,1.46355,212175.5938
03.06.2011 03:00:00.000,1.46355,1.46355,1.46355,1.46355,0.0000
04.06.2011 03:00:00.000,1.46336,1.46566,1.46041,1.46522,34589.2188
05.06.2011 03:00:00.000,1.46534,1.46576,1.45573,1.45901,206563.2500
06.06.2011 03:00:00.000,1.45907,1.46956,1.45633,1.46786,201004.2500
07.06.2011 03:00:00.000,1.46802,1.46890,1.45639,1.45918,216741.1406
08.06.2011 03:00:00.000,1.45918,1.46457,1.44782,1.45367,211144.1875
09.06.2011 03:00:00.000,1.45367,1.45500,1.43222,1.43454,222904.4063
10.06.2011 03:00:00.000,1.43454,1.43454,1.43454,1.43454,0.0000
11.06.2011 03:00:00.000,1.43534,1.43602,1.43034,1.43356,19021.1895
12.06.2011 03:00:00.000,1.43358,1.44299,1.43223,1.44144,205271.1875
13.06.2011 03:00:00.000,1.44147,1.44971,1.43780,1.44324,215781.2656
14.06.2011 03:00:00.000,1.44324,1.44379,1.41560,1.41916,250285.4844
15.06.2011 03:00:00.000,1.41916,1.42207,1.40731,1.42012,271553.3125
16.06.2011 03:00:00.000,1.42010,1.43389,1.41269,1.42995,239722.3125
17.06.2011 03:00:00.000,1.42995,1.42995,1.42995,1.42995,0.0000
18.06.2011 03:00:00.000,1.43078,1.43108,1.42559,1.42573,22401.5000
19.06.2011 03:00:00.000,1.42571,1.43816,1.41912,1.43615,217629.4063
20.06.2011 03:00:00.000,1.43616,1.44223,1.43069,1.43767,215680.3438
21.06.2011 03:00:00.000,1.43766,1.44412,1.43100,1.43304,204689.0625
22.06.2011 03:00:00.000,1.43304,1.43330,1.41268,1.42614,226920.2969
23.06.2011 03:00:00.000,1.42614,1.43057,1.41431,1.41855,219381.5469
24.06.2011 03:00:00.000,1.41855,1.41855,1.41855,1.41855,0.0000
25.06.2011 03:00:00.000,1.41896,1.42184,1.41461,1.41549,21400.3809
26.06.2011 03:00:00.000,1.41545,1.43262,1.41025,1.43110,214709.7813
27.06.2011 03:00:00.000,1.43106,1.43966,1.42370,1.43571,229455.0938
28.06.2011 03:00:00.000,1.43570,1.44811,1.43384,1.44635,225520.9688
29.06.2011 03:00:00.000,1.44636,1.45375,1.44475,1.44744,204067.0469
30.06.2011 03:00:00.000,1.44744,1.45503,1.44383,1.45226,195458.3281
01.07.2011 03:00:00.000,1.45226,1.45226,1.45226,1.45226,0.0000
02.07.2011 03:00:00.000,1.45210,1.45774,1.45104,1.45633,23629.4805
03.07.2011 03:00:00.000,1.45633,1.45674,1.44953,1.45415,140841.1250
04.07.2011 03:00:00.000,1.45409,1.45411,1.43981,1.44344,198675.1563
05.07.2011 03:00:00.000,1.44342,1.44663,1.42859,1.43349,204020.0156
06.07.2011 03:00:00.000,1.43352,1.43739,1.42229,1.43612,207306.8906
07.07.2011 03:00:00.000,1.43612,1.43679,1.42142,1.42636,214910.2344
08.07.2011 03:00:00.000,1.42636,1.42636,1.42636,1.42636,0.0000
09.07.2011 03:00:00.000,1.42657,1.42883,1.41975,1.42114,23691.1504
10.07.2011 03:00:00.000,1.42121,1.42273,1.39863,1.40380,261013.8125
11.07.2011 03:00:00.000,1.40381,1.40537,1.38371,1.39889,334959.6250
12.07.2011 03:00:00.000,1.39891,1.42802,1.39624,1.42693,288106.5938
13.07.2011 03:00:00.000,1.42708,1.42715,1.41151,1.41616,273836.3750
14.07.2011 03:00:00.000,1.41614,1.41920,1.40923,1.41484,228674.8281
15.07.2011 03:00:00.000,1.41484,1.41484,1.41484,1.41484,0.0000
16.07.2011 03:00:00.000,1.41495,1.41578,1.41026,1.41259,21419.9297
17.07.2011 03:00:00.000,1.41259,1.41354,1.40140,1.41253,244090.4375
18.07.2011 03:00:00.000,1.41253,1.42172,1.40685,1.41700,265659.0313
19.07.2011 03:00:00.000,1.41700,1.42738,1.41330,1.42603,245330.8438
20.07.2011 03:00:00.000,1.42603,1.44367,1.41390,1.44077,288477.5313
21.07.2011 03:00:00.000,1.44080,1.44373,1.43235,1.43535,234843.3438
22.07.2011 03:00:00.000,1.43535,1.43535,1.43535,1.43535,0.0000
23.07.2011 03:00:00.000,1.43566,1.44160,1.43522,1.43664,28188.6992
24.07.2011 03:00:00.000,1.43666,1.44060,1.43249,1.43730,231379.5625
25.07.2011 03:00:00.000,1.43730,1.45251,1.43571,1.45077,249684.6563
26.07.2011 03:00:00.000,1.45076,1.45353,1.43395,1.43608,248531.2969
27.07.2011 03:00:00.000,1.43607,1.44001,1.42544,1.43264,254588.6563
28.07.2011 03:00:00.000,1.43263,1.44123,1.42301,1.43972,275931.9063
29.07.2011 03:00:00.000,1.43972,1.43972,1.43972,1.43972,0.0000
30.07.2011 03:00:00.000,1.43927,1.44013,1.43465,1.43537,29093.1406
31.07.2011 03:00:00.000,1.43539,1.44526,1.41856,1.42724,252599.6719
01.08.2011 03:00:00.000,1.42723,1.42826,1.41512,1.41836,285137.9375
02.08.2011 03:00:00.000,1.41835,1.43675,1.41453,1.43492,312985.1563
03.08.2011 03:00:00.000,1.43492,1.43676,1.40555,1.40749,340242.0000
04.08.2011 03:00:00.000,1.40748,1.42975,1.40699,1.42775,349511.7188
05.08.2011 03:00:00.000,1.42775,1.42775,1.42775,1.42775,0.0000
06.08.2011 03:00:00.000,1.42760,1.44260,1.42760,1.43078,47734.0508
07.08.2011 03:00:00.000,1.43075,1.44015,1.41302,1.41757,367502.6875
08.08.2011 03:00:00.000,1.41758,1.43962,1.41520,1.43541,375181.0313
09.08.2011 03:00:00.000,1.43541,1.44008,1.41223,1.41370,347953.3750
10.08.2011 03:00:00.000,1.41369,1.42871,1.41040,1.42146,366221.0313
11.08.2011 03:00:00.000,1.42147,1.42895,1.41494,1.42444,285869.5000
12.08.2011 03:00:00.000,1.42444,1.42444,1.42444,1.42444,0.0000
13.08.2011 03:00:00.000,1.42425,1.42836,1.42422,1.42834,21803.4492
14.08.2011 03:00:00.000,1.42833,1.44727,1.42637,1.44373,265140.0938
15.08.2011 03:00:00.000,1.44373,1.44664,1.43540,1.43804,265039.3750
16.08.2011 03:00:00.000,1.43804,1.45159,1.43280,1.44278,256553.6406
17.08.2011 03:00:00.000,1.44277,1.44509,1.42712,1.42960,276270.5625
18.08.2011 03:00:00.000,1.42963,1.44515,1.42588,1.43926,273044.8750
19.08.2011 03:00:00.000,1.43926,1.43926,1.43926,1.43926,0.0000
20.08.2011 03:00:00.000,1.43946,1.44004,1.43607,1.43661,24820.2109
21.08.2011 03:00:00.000,1.43663,1.44341,1.43471,1.43571,229468.4531
22.08.2011 03:00:00.000,1.43570,1.44995,1.43570,1.44377,222539.1406
23.08.2011 03:00:00.000,1.44379,1.44811,1.43852,1.44076,214903.9063
24.08.2011 03:00:00.000,1.44077,1.44743,1.43277,1.43878,218914.5000
25.08.2011 03:00:00.000,1.43878,1.45012,1.43303,1.44979,221461.3125
26.08.2011 03:00:00.000,1.44979,1.44979,1.44979,1.44979,0.0000
27.08.2011 03:00:00.000,1.44955,1.45066,1.44777,1.44803,22648.9805
28.08.2011 03:00:00.000,1.44803,1.45483,1.44660,1.45160,176724.9844
29.08.2011 03:00:00.000,1.45160,1.45328,1.43850,1.44391,208310.5469
30.08.2011 03:00:00.000,1.44391,1.44674,1.43584,1.43634,197529.4219
31.08.2011 03:00:00.000,1.43634,1.43771,1.42260,1.42682,205386.4063
01.09.2011 03:00:00.000,1.42660,1.42873,1.41838,1.42035,206422.7188
02.09.2011 03:00:00.000,1.42035,1.42035,1.42035,1.42035,0.0000
03.09.2011 03:00:00.000,1.42027,1.42108,1.41360,1.41479,20678.8691
04.09.2011 03:00:00.000,1.41480,1.41730,1.40585,1.40686,178990.9063
05.09.2011 03:00:00.000,1.40686,1.42347,1.39741,1.40091,243710.1250
06.09.2011 03:00:00.000,1.40090,1.41250,1.40062,1.40802,215391.9688
07.09.2011 03:00:00.000,1.40803,1.40887,1.38733,1.38891,231349.3125
08.09.2011 03:00:00.000,1.38890,1.39363,1.36285,1.36551,249233.2031
09.09.2011 03:00:00.000,1.36551,1.36551,1.36551,1.36551,0.0000
10.09.2011 03:00:00.000,1.36519,1.36670,1.35560,1.35826,30329.1504
11.09.2011 03:00:00.000,1.35825,1.36902,1.35034,1.36382,298902.2188
12.09.2011 03:00:00.000,1.36381,1.37386,1.35585,1.36819,289266.3750
13.09.2011 03:00:00.000,1.36819,1.37816,1.35907,1.37478,281383.2188
14.09.2011 03:00:00.000,1.37480,1.39314,1.37031,1.38800,259587.3906
15.09.2011 03:00:00.000,1.38803,1.38813,1.37537,1.37914,225582.2344
16.09.2011 03:00:00.000,1.37914,1.37914,1.37914,1.37914,0.0000
17.09.2011 03:00:00.000,1.37966,1.37968,1.36630,1.36810,27436.6895
18.09.2011 03:00:00.000,1.36822,1.37204,1.35867,1.36220,259976.1250
19.09.2011 03:00:00.000,1.36220,1.37320,1.35939,1.37055,265926.9375
20.09.2011 03:00:00.000,1.37056,1.37869,1.35571,1.35773,276432.5000
21.09.2011 03:00:00.000,1.35774,1.35850,1.33871,1.35043,317005.1250
22.09.2011 03:00:00.000,1.35044,1.35667,1.34186,1.34986,280201.9375
23.09.2011 03:00:00.000,1.34986,1.34986,1.34986,1.34986,0.0000
24.09.2011 03:00:00.000,1.34957,1.35704,1.34805,1.35162,32926.0195
25.09.2011 03:00:00.000,1.35162,1.35468,1.33652,1.34952,317292.5625
26.09.2011 03:00:00.000,1.34951,1.36665,1.34792,1.35849,297675.5938
27.09.2011 03:00:00.000,1.35846,1.36881,1.35196,1.35225,282036.5313
28.09.2011 03:00:00.000,1.35225,1.36776,1.35198,1.35951,282333.3438
29.09.2011 03:00:00.000,1.35949,1.36002,1.33802,1.33837,254565.5625
30.09.2011 03:00:00.000,1.33837,1.33837,1.33837,1.33837,0.0000
01.10.2011 03:00:00.000,1.33827,1.33838,1.33192,1.33571,35039.4883
02.10.2011 03:00:00.000,1.33571,1.33811,1.31639,1.31899,294101.8750
03.10.2011 03:00:00.000,1.31905,1.33688,1.31481,1.33167,328688.0938
04.10.2011 03:00:00.000,1.33168,1.33826,1.32599,1.33450,292739.8438
05.10.2011 03:00:00.000,1.33434,1.34503,1.32418,1.34265,280292.1875
06.10.2011 03:00:00.000,1.34263,1.35242,1.33625,1.33756,252072.6250
07.10.2011 03:00:00.000,1.33756,1.33756,1.33756,1.33756,0.0000
08.10.2011 03:00:00.000,1.33747,1.34070,1.33426,1.33998,27568.0996
09.10.2011 03:00:00.000,1.33999,1.36973,1.33940,1.36262,245252.4844
10.10.2011 03:00:00.000,1.36261,1.36833,1.35655,1.36330,261545.5938
11.10.2011 03:00:00.000,1.36330,1.38331,1.35837,1.37773,269584.1563
12.10.2011 03:00:00.000,1.37775,1.38255,1.36849,1.37520,279112.4063
13.10.2011 03:00:00.000,1.37521,1.38935,1.37231,1.38745,237462.2344
14.10.2011 03:00:00.000,1.38745,1.38745,1.38745,1.38745,0.0000
